filename,label,img_dir
Image_1099.jpg,CLODIUS PARNASSIAN,data/train
Image_566.jpg,TROPICAL LEAFWING,data/train
Image_2883.jpg,CLODIUS PARNASSIAN,data/train
Image_2820.jpg,MALACHITE,data/train
Image_2986.jpg,QUESTION MARK,data/train
Image_3475.jpg,ULYSES,data/train
Image_5076.jpg,MESTRA,data/train
Image_1254.jpg,BLACK HAIRSTREAK,data/train
Image_387.jpg,INDRA SWALLOW,data/train
Image_2633.jpg,SCARCE SWALLOW,data/train
Image_3057.jpg,ATALA,data/train
Image_1904.jpg,MOURNING CLOAK,data/train
Image_179.jpg,CLEOPATRA,data/train
Image_1924.jpg,CLEOPATRA,data/train
Image_1352.jpg,CHECQUERED SKIPPER,data/train
Image_3274.jpg,PIPEVINE SWALLOW,data/train
Image_585.jpg,PIPEVINE SWALLOW,data/train
Image_2380.jpg,GREAT JAY,data/train
Image_3878.jpg,DANAID EGGFLY,data/train
Image_3297.jpg,PINE WHITE,data/train
Image_880.jpg,BECKERS WHITE,data/train
Image_4335.jpg,ORANGE OAKLEAF,data/train
Image_3235.jpg,TROPICAL LEAFWING,data/train
Image_2553.jpg,RED SPOTTED PURPLE,data/train
Image_879.jpg,APPOLLO,data/train
Image_3106.jpg,GREEN CELLED CATTLEHEART,data/train
Image_3365.jpg,SCARCE SWALLOW,data/train
Image_1098.jpg,CAIRNS BIRDWING,data/train
Image_1944.jpg,COMMON WOOD-NYMPH,data/train
Image_1520.jpg,POPINJAY,data/train
Image_486.jpg,EASTERN COMA,data/train
Image_4732.jpg,ULYSES,data/train
Image_1760.jpg,PINE WHITE,data/train
Image_3493.jpg,CLEOPATRA,data/train
Image_4968.jpg,TWO BARRED FLASHER,data/train
Image_4183.jpg,BANDED ORANGE HELICONIAN,data/train
Image_6.jpg,MOURNING CLOAK,data/train
Image_2278.jpg,CRECENT,data/train
Image_973.jpg,AMERICAN SNOOT,data/train
Image_787.jpg,VICEROY,data/train
Image_1066.jpg,RED SPOTTED PURPLE,data/train
Image_1217.jpg,AFRICAN GIANT SWALLOWTAIL,data/train
Image_3380.jpg,MANGROVE SKIPPER,data/train
Image_1320.jpg,RED ADMIRAL,data/train
Image_1100.jpg,IPHICLUS SISTER,data/train
Image_172.jpg,METALMARK,data/train
Image_3620.jpg,ULYSES,data/train
Image_855.jpg,AMERICAN SNOOT,data/train
Image_4920.jpg,CLODIUS PARNASSIAN,data/train
Image_994.jpg,CLOUDED SULPHUR,data/train
Image_4286.jpg,TROPICAL LEAFWING,data/train
Image_1330.jpg,PINE WHITE,data/train
Image_3112.jpg,CLODIUS PARNASSIAN,data/train
Image_1762.jpg,QUESTION MARK,data/train
Image_3723.jpg,AN 88,data/train
Image_780.jpg,ORCHARD SWALLOW,data/train
Image_991.jpg,SOOTYWING,data/train
Image_326.jpg,BROWN SIPROETA,data/train
Image_3520.jpg,GREY HAIRSTREAK,data/train
Image_20.jpg,MANGROVE SKIPPER,data/train
Image_4622.jpg,CRIMSON PATCH,data/train
Image_1466.jpg,CHESTNUT,data/train
Image_3184.jpg,BLACK HAIRSTREAK,data/train
Image_3328.jpg,POPINJAY,data/train
Image_4907.jpg,EASTERN DAPPLE WHITE,data/train
Image_5132.jpg,GREAT EGGFLY,data/train
Image_2050.jpg,BROWN SIPROETA,data/train
Image_3492.jpg,RED CRACKER,data/train
Image_2846.jpg,CRIMSON PATCH,data/train
Image_897.jpg,CRECENT,data/train
Image_622.jpg,SLEEPY ORANGE,data/train
Image_639.jpg,YELLOW SWALLOW TAIL,data/train
Image_3175.jpg,POPINJAY,data/train
Image_1189.jpg,CLEOPATRA,data/train
Image_5055.jpg,SCARCE SWALLOW,data/train
Image_3518.jpg,CABBAGE WHITE,data/train
Image_3070.jpg,MILBERTS TORTOISESHELL,data/train
Image_581.jpg,SOUTHERN DOGFACE,data/train
Image_90.jpg,GREEN CELLED CATTLEHEART,data/train
Image_4521.jpg,IPHICLUS SISTER,data/train
Image_687.jpg,COMMON WOOD-NYMPH,data/train
Image_2272.jpg,CHECQUERED SKIPPER,data/train
Image_3827.jpg,GREEN CELLED CATTLEHEART,data/train
Image_4633.jpg,ORANGE OAKLEAF,data/train
Image_2089.jpg,PURPLE HAIRSTREAK,data/train
Image_4283.jpg,POPINJAY,data/train
Image_1713.jpg,TROPICAL LEAFWING,data/train
Image_1446.jpg,BECKERS WHITE,data/train
Image_2966.jpg,SOOTYWING,data/train
Image_2095.jpg,RED SPOTTED PURPLE,data/train
Image_4032.jpg,ADONIS,data/train
Image_205.jpg,RED CRACKER,data/train
Image_4688.jpg,LARGE MARBLE,data/train
Image_1165.jpg,CHECQUERED SKIPPER,data/train
Image_2853.jpg,IPHICLUS SISTER,data/train
Image_2472.jpg,PURPLISH COPPER,data/train
Image_2125.jpg,SCARCE SWALLOW,data/train
Image_4206.jpg,GREEN CELLED CATTLEHEART,data/train
Image_3399.jpg,GREEN CELLED CATTLEHEART,data/train
Image_2685.jpg,PINE WHITE,data/train
Image_979.jpg,ORANGE TIP,data/train
Image_1359.jpg,COMMON WOOD-NYMPH,data/train
Image_4515.jpg,POPINJAY,data/train
Image_4940.jpg,CHECQUERED SKIPPER,data/train
Image_810.jpg,BANDED PEACOCK,data/train
Image_4776.jpg,STRAITED QUEEN,data/train
Image_390.jpg,EASTERN COMA,data/train
Image_1314.jpg,IPHICLUS SISTER,data/train
Image_3513.jpg,PURPLE HAIRSTREAK,data/train
Image_3198.jpg,EASTERN COMA,data/train
Image_2030.jpg,MILBERTS TORTOISESHELL,data/train
Image_2479.jpg,SCARCE SWALLOW,data/train
Image_2930.jpg,BLUE SPOTTED CROW,data/train
Image_4256.jpg,INDRA SWALLOW,data/train
Image_4561.jpg,COMMON WOOD-NYMPH,data/train
Image_4765.jpg,COPPER TAIL,data/train
Image_1697.jpg,ORANGE OAKLEAF,data/train
Image_983.jpg,GOLD BANDED,data/train
Image_555.jpg,GOLD BANDED,data/train
Image_978.jpg,COMMON WOOD-NYMPH,data/train
Image_2982.jpg,MOURNING CLOAK,data/train
Image_4942.jpg,PAPER KITE,data/train
Image_3033.jpg,BECKERS WHITE,data/train
Image_344.jpg,ORANGE TIP,data/train
Image_1993.jpg,STRAITED QUEEN,data/train
Image_4469.jpg,RED SPOTTED PURPLE,data/train
Image_4244.jpg,METALMARK,data/train
Image_553.jpg,SLEEPY ORANGE,data/train
Image_3372.jpg,SILVER SPOT SKIPPER,data/train
Image_3294.jpg,ULYSES,data/train
Image_1356.jpg,SOUTHERN DOGFACE,data/train
Image_407.jpg,AN 88,data/train
Image_1005.jpg,MOURNING CLOAK,data/train
Image_2166.jpg,RED SPOTTED PURPLE,data/train
Image_1599.jpg,CLEOPATRA,data/train
Image_79.jpg,CRECENT,data/train
Image_4295.jpg,JULIA,data/train
Image_2028.jpg,RED SPOTTED PURPLE,data/train
Image_4805.jpg,CLOUDED SULPHUR,data/train
Image_3711.jpg,DANAID EGGFLY,data/train
Image_3384.jpg,ZEBRA LONG WING,data/train
Image_4646.jpg,PAPER KITE,data/train
Image_2900.jpg,ATALA,data/train
Image_1536.jpg,METALMARK,data/train
Image_3409.jpg,ATALA,data/train
Image_3872.jpg,PURPLE HAIRSTREAK,data/train
Image_3341.jpg,BANDED PEACOCK,data/train
Image_1942.jpg,SOUTHERN DOGFACE,data/train
Image_1710.jpg,CAIRNS BIRDWING,data/train
Image_3484.jpg,ORCHARD SWALLOW,data/train
Image_1960.jpg,EASTERN PINE ELFIN,data/train
Image_1054.jpg,WOOD SATYR,data/train
Image_911.jpg,ORANGE OAKLEAF,data/train
Image_896.jpg,SCARCE SWALLOW,data/train
Image_2500.jpg,MESTRA,data/train
Image_593.jpg,QUESTION MARK,data/train
Image_814.jpg,MOURNING CLOAK,data/train
Image_4398.jpg,DANAID EGGFLY,data/train
Image_3015.jpg,CRIMSON PATCH,data/train
Image_14.jpg,METALMARK,data/train
Image_77.jpg,GREAT JAY,data/train
Image_1654.jpg,PURPLISH COPPER,data/train
Image_1225.jpg,PIPEVINE SWALLOW,data/train
Image_1326.jpg,AFRICAN GIANT SWALLOWTAIL,data/train
Image_1740.jpg,EASTERN PINE ELFIN,data/train
Image_4559.jpg,ULYSES,data/train
Image_3286.jpg,PEACOCK,data/train
Image_1228.jpg,SLEEPY ORANGE,data/train
Image_3006.jpg,EASTERN DAPPLE WHITE,data/train
Image_1467.jpg,CRECENT,data/train
Image_1986.jpg,TWO BARRED FLASHER,data/train
Image_3252.jpg,CRECENT,data/train
Image_214.jpg,CAIRNS BIRDWING,data/train
Image_533.jpg,ELBOWED PIERROT,data/train
Image_1015.jpg,MOURNING CLOAK,data/train
Image_3080.jpg,JULIA,data/train
Image_4793.jpg,YELLOW SWALLOW TAIL,data/train
Image_2722.jpg,CLODIUS PARNASSIAN,data/train
Image_952.jpg,YELLOW SWALLOW TAIL,data/train
Image_3229.jpg,BLUE SPOTTED CROW,data/train
Image_1921.jpg,BLUE SPOTTED CROW,data/train
Image_4764.jpg,YELLOW SWALLOW TAIL,data/train
Image_3214.jpg,SOOTYWING,data/train
Image_1212.jpg,INDRA SWALLOW,data/train
Image_3307.jpg,AN 88,data/train
Image_3041.jpg,EASTERN COMA,data/train
Image_2819.jpg,ZEBRA LONG WING,data/train
Image_2187.jpg,ZEBRA LONG WING,data/train
Image_4839.jpg,COMMON BANDED AWL,data/train
Image_1609.jpg,RED POSTMAN,data/train
Image_3410.jpg,RED ADMIRAL,data/train
Image_1443.jpg,LARGE MARBLE,data/train
Image_3370.jpg,BLACK HAIRSTREAK,data/train
Image_4275.jpg,PAPER KITE,data/train
Image_4879.jpg,RED CRACKER,data/train
Image_4022.jpg,SOUTHERN DOGFACE,data/train
Image_2934.jpg,APPOLLO,data/train
Image_3295.jpg,CLOUDED SULPHUR,data/train
Image_65.jpg,JULIA,data/train
Image_1184.jpg,COMMON WOOD-NYMPH,data/train
Image_1832.jpg,BANDED ORANGE HELICONIAN,data/train
Image_4291.jpg,APPOLLO,data/train
Image_4741.jpg,MONARCH,data/train
Image_1879.jpg,YELLOW SWALLOW TAIL,data/train
Image_5156.jpg,CLODIUS PARNASSIAN,data/train
Image_4151.jpg,TROPICAL LEAFWING,data/train
Image_2733.jpg,ORANGE TIP,data/train
Image_4853.jpg,BANDED ORANGE HELICONIAN,data/train
Image_3310.jpg,CRIMSON PATCH,data/train
Image_3048.jpg,MESTRA,data/train
Image_797.jpg,CLODIUS PARNASSIAN,data/train
Image_268.jpg,BROWN SIPROETA,data/train
Image_5145.jpg,COPPER TAIL,data/train
Image_1570.jpg,CAIRNS BIRDWING,data/train
Image_4775.jpg,CRECENT,data/train
Image_5069.jpg,PIPEVINE SWALLOW,data/train
Image_1239.jpg,ZEBRA LONG WING,data/train
Image_4417.jpg,QUESTION MARK,data/train
Image_4519.jpg,CABBAGE WHITE,data/train
Image_795.jpg,PIPEVINE SWALLOW,data/train
Image_1691.jpg,WOOD SATYR,data/train
Image_623.jpg,APPOLLO,data/train
Image_2219.jpg,CRIMSON PATCH,data/train
Image_5085.jpg,CHECQUERED SKIPPER,data/train
Image_3744.jpg,EASTERN PINE ELFIN,data/train
Image_247.jpg,CHESTNUT,data/train
Image_1490.jpg,AFRICAN GIANT SWALLOWTAIL,data/train
Image_4480.jpg,CHECQUERED SKIPPER,data/train
Image_245.jpg,GREY HAIRSTREAK,data/train
Image_1955.jpg,ORANGE OAKLEAF,data/train
Image_1030.jpg,PURPLE HAIRSTREAK,data/train
Image_246.jpg,CRECENT,data/train
Image_4117.jpg,RED ADMIRAL,data/train
Image_1985.jpg,BROWN SIPROETA,data/train
Image_2342.jpg,CRECENT,data/train
Image_1508.jpg,APPOLLO,data/train
Image_2650.jpg,PINE WHITE,data/train
Image_2151.jpg,ZEBRA LONG WING,data/train
Image_5176.jpg,COPPER TAIL,data/train
Image_4386.jpg,BLUE SPOTTED CROW,data/train
Image_4951.jpg,TROPICAL LEAFWING,data/train
Image_2693.jpg,STRAITED QUEEN,data/train
Image_2569.jpg,ORANGE TIP,data/train
Image_4619.jpg,LARGE MARBLE,data/train
Image_3789.jpg,EASTERN COMA,data/train
Image_1719.jpg,SOUTHERN DOGFACE,data/train
Image_1457.jpg,TWO BARRED FLASHER,data/train
Image_2250.jpg,INDRA SWALLOW,data/train
Image_494.jpg,COMMON BANDED AWL,data/train
Image_3242.jpg,BLUE SPOTTED CROW,data/train
Image_3023.jpg,CHECQUERED SKIPPER,data/train
Image_1812.jpg,EASTERN PINE ELFIN,data/train
Image_1420.jpg,AFRICAN GIANT SWALLOWTAIL,data/train
Image_1421.jpg,COMMON WOOD-NYMPH,data/train
Image_3945.jpg,BROWN SIPROETA,data/train
Image_4432.jpg,COPPER TAIL,data/train
Image_3167.jpg,MONARCH,data/train
Image_4361.jpg,GREY HAIRSTREAK,data/train
Image_686.jpg,CLOUDED SULPHUR,data/train
Image_754.jpg,CHECQUERED SKIPPER,data/train
Image_4301.jpg,POPINJAY,data/train
Image_5072.jpg,GREEN CELLED CATTLEHEART,data/train
Image_3785.jpg,PURPLISH COPPER,data/train
Image_1531.jpg,MILBERTS TORTOISESHELL,data/train
Image_4000.jpg,EASTERN COMA,data/train
Image_1340.jpg,ATALA,data/train
Image_1445.jpg,ORANGE OAKLEAF,data/train
Image_3544.jpg,SCARCE SWALLOW,data/train
Image_1012.jpg,ATALA,data/train
Image_3944.jpg,PAINTED LADY,data/train
Image_3902.jpg,WOOD SATYR,data/train
Image_1587.jpg,CRECENT,data/train
Image_1117.jpg,BROWN SIPROETA,data/train
Image_58.jpg,ELBOWED PIERROT,data/train
Image_3171.jpg,APPOLLO,data/train
Image_1157.jpg,BLUE MORPHO,data/train
Image_4257.jpg,SCARCE SWALLOW,data/train
Image_4600.jpg,BLUE MORPHO,data/train
Image_5070.jpg,EASTERN DAPPLE WHITE,data/train
Image_349.jpg,ZEBRA LONG WING,data/train
Image_2518.jpg,LARGE MARBLE,data/train
Image_2127.jpg,CLOUDED SULPHUR,data/train
Image_5051.jpg,INDRA SWALLOW,data/train
Image_3636.jpg,SLEEPY ORANGE,data/train
Image_1365.jpg,STRAITED QUEEN,data/train
Image_1995.jpg,COMMON WOOD-NYMPH,data/train
Image_1188.jpg,ORANGE TIP,data/train
Image_4647.jpg,BANDED ORANGE HELICONIAN,data/train
Image_1193.jpg,BLUE SPOTTED CROW,data/train
Image_588.jpg,PURPLISH COPPER,data/train
Image_3082.jpg,CLEOPATRA,data/train
Image_3693.jpg,STRAITED QUEEN,data/train
Image_5113.jpg,ADONIS,data/train
Image_2090.jpg,ORANGE TIP,data/train
Image_3643.jpg,ELBOWED PIERROT,data/train
Image_5077.jpg,EASTERN PINE ELFIN,data/train
Image_50.jpg,PURPLISH COPPER,data/train
Image_1397.jpg,ORANGE OAKLEAF,data/train
Image_692.jpg,JULIA,data/train
Image_958.jpg,MALACHITE,data/train
Image_732.jpg,MOURNING CLOAK,data/train
Image_5120.jpg,RED CRACKER,data/train
Image_3899.jpg,POPINJAY,data/train
Image_4976.jpg,MESTRA,data/train
Image_4095.jpg,CHECQUERED SKIPPER,data/train
Image_3446.jpg,SILVER SPOT SKIPPER,data/train
Image_2408.jpg,RED ADMIRAL,data/train
Image_4733.jpg,PURPLISH COPPER,data/train
Image_3060.jpg,GREAT EGGFLY,data/train
Image_4860.jpg,IPHICLUS SISTER,data/train
Image_745.jpg,GREAT JAY,data/train
Image_3110.jpg,AN 88,data/train
Image_311.jpg,SCARCE SWALLOW,data/train
Image_2490.jpg,CAIRNS BIRDWING,data/train
Image_2221.jpg,COMMON WOOD-NYMPH,data/train
Image_4684.jpg,BANDED PEACOCK,data/train
Image_981.jpg,YELLOW SWALLOW TAIL,data/train
Image_1684.jpg,DANAID EGGFLY,data/train
Image_800.jpg,AN 88,data/train
Image_1175.jpg,MILBERTS TORTOISESHELL,data/train
Image_3150.jpg,IPHICLUS SISTER,data/train
Image_2094.jpg,STRAITED QUEEN,data/train
Image_3204.jpg,GREAT EGGFLY,data/train
Image_4522.jpg,CLEOPATRA,data/train
Image_3952.jpg,LARGE MARBLE,data/train
Image_3533.jpg,MALACHITE,data/train
Image_4413.jpg,BLUE SPOTTED CROW,data/train
Image_28.jpg,COMMON BANDED AWL,data/train
Image_4674.jpg,ATALA,data/train
Image_1032.jpg,ORANGE OAKLEAF,data/train
Image_3261.jpg,GREAT JAY,data/train
Image_4745.jpg,BANDED ORANGE HELICONIAN,data/train
Image_4715.jpg,MESTRA,data/train
Image_4376.jpg,GREEN CELLED CATTLEHEART,data/train
Image_5153.jpg,ADONIS,data/train
Image_4896.jpg,QUESTION MARK,data/train
Image_4124.jpg,CABBAGE WHITE,data/train
Image_560.jpg,AMERICAN SNOOT,data/train
Image_4037.jpg,BANDED PEACOCK,data/train
Image_3788.jpg,SOOTYWING,data/train
Image_4630.jpg,AMERICAN SNOOT,data/train
Image_2363.jpg,RED ADMIRAL,data/train
Image_5129.jpg,POPINJAY,data/train
Image_4439.jpg,BLUE SPOTTED CROW,data/train
Image_2884.jpg,POPINJAY,data/train
Image_1951.jpg,MONARCH,data/train
Image_4209.jpg,TROPICAL LEAFWING,data/train
Image_4801.jpg,EASTERN DAPPLE WHITE,data/train
Image_4060.jpg,SOUTHERN DOGFACE,data/train
Image_3231.jpg,BANDED PEACOCK,data/train
Image_5118.jpg,GREEN CELLED CATTLEHEART,data/train
Image_836.jpg,MESTRA,data/train
Image_4187.jpg,ORCHARD SWALLOW,data/train
Image_1436.jpg,PAPER KITE,data/train
Image_3972.jpg,CAIRNS BIRDWING,data/train
Image_2087.jpg,MANGROVE SKIPPER,data/train
Image_1649.jpg,TROPICAL LEAFWING,data/train
Image_2157.jpg,PEACOCK,data/train
Image_1114.jpg,COPPER TAIL,data/train
Image_2552.jpg,GOLD BANDED,data/train
Image_3348.jpg,MESTRA,data/train
Image_3749.jpg,GREAT JAY,data/train
Image_2053.jpg,GOLD BANDED,data/train
Image_526.jpg,PAPER KITE,data/train
Image_567.jpg,MESTRA,data/train
Image_4714.jpg,DANAID EGGFLY,data/train
Image_4404.jpg,GOLD BANDED,data/train
Image_3395.jpg,RED POSTMAN,data/train
Image_2769.jpg,CRIMSON PATCH,data/train
Image_2366.jpg,EASTERN DAPPLE WHITE,data/train
Image_4019.jpg,CLODIUS PARNASSIAN,data/train
Image_2431.jpg,INDRA SWALLOW,data/train
Image_4400.jpg,GREAT EGGFLY,data/train
Image_3495.jpg,RED CRACKER,data/train
Image_3494.jpg,MANGROVE SKIPPER,data/train
Image_4988.jpg,METALMARK,data/train
Image_4440.jpg,AFRICAN GIANT SWALLOWTAIL,data/train
Image_2005.jpg,GOLD BANDED,data/train
Image_1743.jpg,CHESTNUT,data/train
Image_107.jpg,AFRICAN GIANT SWALLOWTAIL,data/train
Image_628.jpg,APPOLLO,data/train
Image_1057.jpg,GREAT JAY,data/train
Image_620.jpg,SOOTYWING,data/train
Image_2521.jpg,ZEBRA LONG WING,data/train
Image_4230.jpg,JULIA,data/train
Image_4292.jpg,MILBERTS TORTOISESHELL,data/train
Image_2130.jpg,BECKERS WHITE,data/train
Image_561.jpg,BLUE SPOTTED CROW,data/train
Image_2414.jpg,IPHICLUS SISTER,data/train
Image_4724.jpg,SOUTHERN DOGFACE,data/train
Image_2961.jpg,PURPLE HAIRSTREAK,data/train
Image_4268.jpg,COMMON BANDED AWL,data/train
Image_733.jpg,TROPICAL LEAFWING,data/train
Image_927.jpg,BANDED ORANGE HELICONIAN,data/train
Image_2470.jpg,BROWN SIPROETA,data/train
Image_1558.jpg,CRIMSON PATCH,data/train
Image_294.jpg,GOLD BANDED,data/train
Image_1808.jpg,AMERICAN SNOOT,data/train
Image_540.jpg,BECKERS WHITE,data/train
Image_1480.jpg,COMMON WOOD-NYMPH,data/train
Image_1794.jpg,PURPLE HAIRSTREAK,data/train
Image_3752.jpg,CRECENT,data/train
Image_2892.jpg,IPHICLUS SISTER,data/train
Image_3769.jpg,MOURNING CLOAK,data/train
Image_292.jpg,GREY HAIRSTREAK,data/train
Image_5025.jpg,CLODIUS PARNASSIAN,data/train
Image_4231.jpg,EASTERN COMA,data/train
Image_1192.jpg,STRAITED QUEEN,data/train
Image_254.jpg,RED SPOTTED PURPLE,data/train
Image_1961.jpg,MOURNING CLOAK,data/train
Image_33.jpg,MALACHITE,data/train
Image_4586.jpg,GREAT EGGFLY,data/train
Image_688.jpg,ELBOWED PIERROT,data/train
Image_2585.jpg,ORANGE TIP,data/train
Image_3528.jpg,STRAITED QUEEN,data/train
Image_2328.jpg,CLOUDED SULPHUR,data/train
Image_4992.jpg,BLUE SPOTTED CROW,data/train
Image_2385.jpg,CAIRNS BIRDWING,data/train
Image_998.jpg,ATALA,data/train
Image_1685.jpg,INDRA SWALLOW,data/train
Image_1428.jpg,POPINJAY,data/train
Image_858.jpg,BANDED PEACOCK,data/train
Image_2775.jpg,SCARCE SWALLOW,data/train
Image_916.jpg,CHECQUERED SKIPPER,data/train
Image_1492.jpg,LARGE MARBLE,data/train
Image_151.jpg,RED ADMIRAL,data/train
Image_1974.jpg,COMMON BANDED AWL,data/train
Image_3047.jpg,GREY HAIRSTREAK,data/train
Image_3768.jpg,GREEN CELLED CATTLEHEART,data/train
Image_3981.jpg,PAINTED LADY,data/train
Image_2850.jpg,MESTRA,data/train
Image_2907.jpg,CRECENT,data/train
Image_4140.jpg,ORANGE TIP,data/train
Image_3835.jpg,ORANGE OAKLEAF,data/train
Image_1768.jpg,MILBERTS TORTOISESHELL,data/train
Image_393.jpg,GREEN CELLED CATTLEHEART,data/train
Image_4453.jpg,EASTERN PINE ELFIN,data/train
Image_821.jpg,CHESTNUT,data/train
Image_118.jpg,IPHICLUS SISTER,data/train
Image_2260.jpg,MOURNING CLOAK,data/train
Image_627.jpg,MOURNING CLOAK,data/train
Image_1982.jpg,CLEOPATRA,data/train
Image_726.jpg,RED CRACKER,data/train
Image_3714.jpg,METALMARK,data/train
Image_3847.jpg,GREAT EGGFLY,data/train
Image_2668.jpg,LARGE MARBLE,data/train
Image_3532.jpg,RED CRACKER,data/train
Image_4490.jpg,ORANGE OAKLEAF,data/train
Image_843.jpg,SOUTHERN DOGFACE,data/train
Image_35.jpg,ELBOWED PIERROT,data/train
Image_4533.jpg,GREEN CELLED CATTLEHEART,data/train
Image_2378.jpg,WOOD SATYR,data/train
Image_418.jpg,CLODIUS PARNASSIAN,data/train
Image_3426.jpg,BANDED ORANGE HELICONIAN,data/train
Image_2420.jpg,STRAITED QUEEN,data/train
Image_2710.jpg,PEACOCK,data/train
Image_3873.jpg,CHESTNUT,data/train
Image_409.jpg,VICEROY,data/train
Image_2493.jpg,POPINJAY,data/train
Image_1936.jpg,ORCHARD SWALLOW,data/train
Image_1602.jpg,MILBERTS TORTOISESHELL,data/train
Image_4330.jpg,SILVER SPOT SKIPPER,data/train
Image_111.jpg,ATALA,data/train
Image_2595.jpg,MANGROVE SKIPPER,data/train
Image_113.jpg,TROPICAL LEAFWING,data/train
Image_2137.jpg,CRECENT,data/train
Image_1205.jpg,COPPER TAIL,data/train
Image_425.jpg,STRAITED QUEEN,data/train
Image_807.jpg,COPPER TAIL,data/train
Image_332.jpg,WOOD SATYR,data/train
Image_1481.jpg,EASTERN DAPPLE WHITE,data/train
Image_4928.jpg,ELBOWED PIERROT,data/train
Image_2990.jpg,RED CRACKER,data/train
Image_5021.jpg,ORANGE TIP,data/train
Image_1643.jpg,GREAT JAY,data/train
Image_3210.jpg,YELLOW SWALLOW TAIL,data/train
Image_520.jpg,TWO BARRED FLASHER,data/train
Image_1695.jpg,STRAITED QUEEN,data/train
Image_903.jpg,GREY HAIRSTREAK,data/train
Image_2757.jpg,ELBOWED PIERROT,data/train
Image_1840.jpg,SLEEPY ORANGE,data/train
Image_1331.jpg,GREY HAIRSTREAK,data/train
Image_4900.jpg,QUESTION MARK,data/train
Image_3886.jpg,PEACOCK,data/train
Image_3224.jpg,BECKERS WHITE,data/train
Image_4938.jpg,CLOUDED SULPHUR,data/train
Image_4504.jpg,EASTERN PINE ELFIN,data/train
Image_740.jpg,PINE WHITE,data/train
Image_4644.jpg,GOLD BANDED,data/train
Image_1776.jpg,EASTERN DAPPLE WHITE,data/train
Image_42.jpg,MONARCH,data/train
Image_45.jpg,MONARCH,data/train
Image_3631.jpg,MALACHITE,data/train
Image_1972.jpg,WOOD SATYR,data/train
Image_1079.jpg,PAINTED LADY,data/train
Image_2290.jpg,GOLD BANDED,data/train
Image_4601.jpg,ATALA,data/train
Image_2875.jpg,ADONIS,data/train
Image_536.jpg,ELBOWED PIERROT,data/train
Image_341.jpg,ZEBRA LONG WING,data/train
Image_3762.jpg,ELBOWED PIERROT,data/train
Image_999.jpg,RED CRACKER,data/train
Image_1683.jpg,STRAITED QUEEN,data/train
Image_460.jpg,CLEOPATRA,data/train
Image_1393.jpg,ADONIS,data/train
Image_3958.jpg,BANDED ORANGE HELICONIAN,data/train
Image_2329.jpg,ORANGE OAKLEAF,data/train
Image_3403.jpg,MANGROVE SKIPPER,data/train
Image_2869.jpg,LARGE MARBLE,data/train
Image_188.jpg,ADONIS,data/train
Image_1931.jpg,JULIA,data/train
Image_2605.jpg,PEACOCK,data/train
Image_4863.jpg,SCARCE SWALLOW,data/train
Image_4639.jpg,COMMON WOOD-NYMPH,data/train
Image_404.jpg,SILVER SPOT SKIPPER,data/train
Image_3215.jpg,BLUE SPOTTED CROW,data/train
Image_2222.jpg,ZEBRA LONG WING,data/train
Image_963.jpg,SOUTHERN DOGFACE,data/train
Image_2957.jpg,AN 88,data/train
Image_101.jpg,BANDED PEACOCK,data/train
Image_3546.jpg,AMERICAN SNOOT,data/train
Image_872.jpg,PURPLE HAIRSTREAK,data/train
Image_799.jpg,SLEEPY ORANGE,data/train
Image_1946.jpg,COPPER TAIL,data/train
Image_4726.jpg,MONARCH,data/train
Image_2852.jpg,EASTERN DAPPLE WHITE,data/train
Image_1222.jpg,BROWN SIPROETA,data/train
Image_1170.jpg,EASTERN COMA,data/train
Image_512.jpg,BROWN SIPROETA,data/train
Image_2705.jpg,EASTERN PINE ELFIN,data/train
Image_3474.jpg,GREAT EGGFLY,data/train
Image_4786.jpg,ADONIS,data/train
Image_3100.jpg,SOUTHERN DOGFACE,data/train
Image_2196.jpg,SOUTHERN DOGFACE,data/train
Image_4778.jpg,MOURNING CLOAK,data/train
Image_1767.jpg,MONARCH,data/train
Image_2088.jpg,MONARCH,data/train
Image_4115.jpg,EASTERN PINE ELFIN,data/train
Image_2787.jpg,MOURNING CLOAK,data/train
Image_1009.jpg,QUESTION MARK,data/train
Image_2152.jpg,CLODIUS PARNASSIAN,data/train
Image_980.jpg,EASTERN COMA,data/train
Image_4719.jpg,EASTERN DAPPLE WHITE,data/train
Image_4989.jpg,MALACHITE,data/train
Image_3914.jpg,METALMARK,data/train
Image_2136.jpg,COPPER TAIL,data/train
Image_2860.jpg,GREAT JAY,data/train
Image_4034.jpg,APPOLLO,data/train
Image_99.jpg,CHECQUERED SKIPPER,data/train
Image_4746.jpg,ELBOWED PIERROT,data/train
Image_3911.jpg,BECKERS WHITE,data/train
Image_1735.jpg,MESTRA,data/train
Image_2899.jpg,CLOUDED SULPHUR,data/train
Image_411.jpg,ATALA,data/train
Image_3245.jpg,BLACK HAIRSTREAK,data/train
Image_792.jpg,RED POSTMAN,data/train
Image_124.jpg,RED ADMIRAL,data/train
Image_542.jpg,PURPLE HAIRSTREAK,data/train
Image_2845.jpg,PEACOCK,data/train
Image_2171.jpg,YELLOW SWALLOW TAIL,data/train
Image_3054.jpg,MONARCH,data/train
Image_1647.jpg,VICEROY,data/train
Image_3772.jpg,COPPER TAIL,data/train
Image_4700.jpg,CRIMSON PATCH,data/train
Image_307.jpg,BLUE MORPHO,data/train
